frequency_relative_to_carrier_hz	psd_relative_db
31412.109375	-55.662866
31415.039062	-55.776445
31417.968750	-54.560536
31420.898438	-53.375960
31423.828125	-54.521273
31426.757812	-55.241699
31429.687500	-54.942921
31432.617188	-55.663334
31435.546875	-55.291967
31438.476562	-55.558795
31441.406250	-55.479569
31444.335938	-54.799418
31447.265625	-54.571487
31450.195312	-53.647607
31453.125000	-54.766826
31456.054688	-55.394758
31458.984375	-54.029588
31461.914062	-55.097409
31464.843750	-54.399477
31467.773438	-54.547768
31470.703125	-55.453909
31473.632812	-56.034468
31476.562500	-55.468985
31479.492188	-53.871517
31482.421875	-53.824256
31485.351562	-54.543965
31488.281250	-55.772880
31491.210938	-55.531480
31494.140625	-54.231611
31497.070312	-53.620436
31500.000000	-54.399441
31502.929688	-54.488202
31505.859375	-55.151359
31508.789062	-55.555484
31511.718750	-55.017739
31514.648438	-55.160868
31517.578125	-54.240731
31520.507812	-54.621386
31523.437500	-55.486551
31526.367188	-55.486835
31529.296875	-55.352291
31532.226562	-55.493826
31535.156250	-54.625268
31538.085938	-54.650151
31541.015625	-55.186316
31543.945312	-54.665480
31546.875000	-55.270295
31549.804688	-55.071312
31552.734375	-55.886918
31555.664062	-55.672164
31558.593750	-54.339838
31561.523438	-54.226652
31564.453125	-55.390571
31567.382812	-54.933108
31570.312500	-54.213956
31573.242188	-54.263600
31576.171875	-55.269338
31579.101562	-54.614898
31582.031250	-56.127635
31584.960938	-55.041449
31587.890625	-53.834717
31590.820312	-53.997848
31593.750000	-54.011876
31596.679688	-53.415589
31599.609375	-54.513177
31602.539062	-55.514278
31605.468750	-55.072376
31608.398438	-55.518520
31611.328125	-54.905952
31614.257812	-54.661659
31617.187500	-55.111865
31620.117188	-55.052655
31623.046875	-53.979814
31625.976562	-54.425541
31628.906250	-54.263091
31631.835938	-55.050534
31634.765625	-55.171531
31637.695312	-54.670720
31640.625000	-55.016133
31643.554688	-54.612621
31646.484375	-54.172247
31649.414062	-55.010324
31652.343750	-54.414797
31655.273438	-53.902194
31658.203125	-54.032838
31661.132812	-54.095358
31664.062500	-54.128954
31666.992188	-55.270387
31669.921875	-54.318769
31672.851562	-53.211275
31675.781250	-54.583258
31678.710938	-54.888509
31681.640625	-54.472907
31684.570312	-55.403974
31687.500000	-54.394918
31690.429688	-53.996333
31693.359375	-54.049111
31696.289062	-54.414533
31699.218750	-55.518072
31702.148438	-55.242339
31705.078125	-53.951716
31708.007812	-54.517491
31710.937500	-54.967542
31713.867188	-54.832137
31716.796875	-53.531237
31719.726562	-55.075078
31722.656250	-54.712303
31725.585938	-54.140730
31728.515625	-55.817292
31731.445312	-55.484946
31734.375000	-55.212529
31737.304688	-55.400730
31740.234375	-55.778744
31743.164062	-55.630415
31746.093750	-55.460408
31749.023438	-55.257545
31751.953125	-54.298795
31754.882812	-55.259449
31757.812500	-55.117590
31760.742188	-55.201940
31763.671875	-55.228249
31766.601562	-54.723056
31769.531250	-55.049866
31772.460938	-54.887767
31775.390625	-54.234900
31778.320312	-53.570112
31781.250000	-54.513145
31784.179688	-54.274131
31787.109375	-54.513736
31790.039062	-54.002184
31792.968750	-53.821548
31795.898438	-53.944360
31798.828125	-54.653842
31801.757812	-55.171517
31804.687500	-54.457972
31807.617188	-54.940866
31810.546875	-55.368052
31813.476562	-55.323890
31816.406250	-55.935334
31819.335938	-55.790455
31822.265625	-55.168846
31825.195312	-55.573209
31828.125000	-55.316994
31831.054688	-54.537184
31833.984375	-54.938574
31836.914062	-55.928128
31839.843750	-55.474541
31842.773438	-55.431322
31845.703125	-54.797030
31848.632812	-54.680701
31851.562500	-55.134223
31854.492188	-54.724625
31857.421875	-53.518061
31860.351562	-54.234023
31863.281250	-54.767570
31866.210938	-53.889291
31869.140625	-55.345722
31872.070312	-55.690373
31875.000000	-55.649810
31877.929688	-55.873414
31880.859375	-55.133690
31883.789062	-54.063658
31886.718750	-54.725916
31889.648438	-54.960126
31892.578125	-55.391676
31895.507812	-54.796655
31898.437500	-54.253647
31901.367188	-54.776350
31904.296875	-54.854412
31907.226562	-55.779793
31910.156250	-55.992991
31913.085938	-54.117914
31916.015625	-54.153039
31918.945312	-55.274176
31921.875000	-55.528511
31924.804688	-54.792255
31927.734375	-54.308760
31930.664062	-55.190484
31933.593750	-55.208433
31936.523438	-55.180882
31939.453125	-55.292123
31942.382812	-54.414053
31945.312500	-54.706161
31948.242188	-54.474124
31951.171875	-53.665855
31954.101562	-54.000021
31957.031250	-54.438942
31959.960938	-55.318415
31962.890625	-55.356277
31965.820312	-54.362809
31968.750000	-54.359689
31971.679688	-54.084032
31974.609375	-54.704933
31977.539062	-56.090298
31980.468750	-55.606023
31983.398438	-54.769414
31986.328125	-55.024166
31989.257812	-55.184475
31992.187500	-55.842427
31995.117188	-55.310173
31998.046875	-54.310275
32000.976562	-54.753111
32003.906250	-55.056532
32006.835938	-55.562993
32009.765625	-54.557955
32012.695312	-55.470559
32015.625000	-55.793705
32018.554688	-54.978750
32021.484375	-54.829660
32024.414062	-55.287339
32027.343750	-54.918400
32030.273438	-55.529006
32033.203125	-54.216685
32036.132812	-54.479455
32039.062500	-55.701384
32041.992188	-54.918140
32044.921875	-54.609228
32047.851562	-54.840726
32050.781250	-54.533295
32053.710938	-54.828116
32056.640625	-54.318899
32059.570312	-54.660295
32062.500000	-54.419060
32065.429688	-54.707294
32068.359375	-54.851742
32071.289062	-54.900452
32074.218750	-55.272993
32077.148438	-54.958043
32080.078125	-54.165970
32083.007812	-55.419566
32085.937500	-55.862797
32088.867188	-55.420492
32091.796875	-54.455522
32094.726562	-55.450810
32097.656250	-55.782596
32100.585938	-55.550225
32103.515625	-54.236915
32106.445312	-54.359918
32109.375000	-55.457040
32112.304688	-55.138347
32115.234375	-55.266204
32118.164062	-54.410543
32121.093750	-53.953868
32124.023438	-54.256363
32126.953125	-54.188421
32129.882812	-55.117938
32132.812500	-54.425628
32135.742188	-54.293345
32138.671875	-54.747510
32141.601562	-55.011913
32144.531250	-54.398224
32147.460938	-54.889807
32150.390625	-54.375821
32153.320312	-54.445422
32156.250000	-55.689522
32159.179688	-56.270942
32162.109375	-56.178555
32165.039062	-55.927507
32167.968750	-55.358220
32170.898438	-55.407825
32173.828125	-54.573971
32176.757812	-55.176817
32179.687500	-54.932044
32182.617188	-54.178428
32185.546875	-55.177029
32188.476562	-53.930420
32191.406250	-54.130691
32194.335938	-54.874567
32197.265625	-53.782171
32200.195312	-53.818132
32203.125000	-54.225047
32206.054688	-54.272469
32208.984375	-55.509360
32211.914062	-54.885362
32214.843750	-55.487132
32217.773438	-55.634809
32220.703125	-56.001998
32223.632812	-55.081142
32226.562500	-54.645673
32229.492188	-54.122863
32232.421875	-53.864193
32235.351562	-54.134891
32238.281250	-53.234832
32241.210938	-53.827513
32244.140625	-54.177140
32247.070312	-54.771088
32250.000000	-55.181881
32252.929688	-54.757227
32255.859375	-55.051805
32258.789062	-55.646248
32261.718750	-54.749682
32264.648438	-55.260535
32267.578125	-54.514869
32270.507812	-55.480587
32273.437500	-56.835560
32276.367188	-55.239146
32279.296875	-54.869664
32282.226562	-55.216021
32285.156250	-55.351589
32288.085938	-55.966432
32291.015625	-55.277382
32293.945312	-55.750560
32296.875000	-55.723409
32299.804688	-55.338913
32302.734375	-54.962012
32305.664062	-55.624282
32308.593750	-54.458855
32311.523438	-53.856605
32314.453125	-53.615060
32317.382812	-53.077518
32320.312500	-54.500843
32323.242188	-55.181926
32326.171875	-54.675866
32329.101562	-55.552329
32332.031250	-55.681797
32334.960938	-54.288184
32337.890625	-54.034598
32340.820312	-54.917333
32343.750000	-55.039974
32346.679688	-54.528079
32349.609375	-54.524287
32352.539062	-54.094110
32355.468750	-56.098488
32358.398438	-55.964953
32361.328125	-55.690223
32364.257812	-54.886401
32367.187500	-54.939378
32370.117188	-54.454199
32373.046875	-54.658481
32375.976562	-55.390689
32378.906250	-55.362492
32381.835938	-54.808639
32384.765625	-55.006212
32387.695312	-55.822115
32390.625000	-54.989261
32393.554688	-55.291177
32396.484375	-55.794967
32399.414062	-54.935735
32402.343750	-54.819369
32405.273438	-56.574793
32408.203125	-54.876046
32411.132812	-54.462493
32414.062500	-54.638937
32416.992188	-54.475490
32419.921875	-53.956961
32422.851562	-54.526909
32425.781250	-55.108417
32428.710938	-55.617778
32431.640625	-55.345732
32434.570312	-55.660068
32437.500000	-56.131513
32440.429688	-55.810363
32443.359375	-55.132345
32446.289062	-54.770336
32449.218750	-54.188957
32452.148438	-54.601027
32455.078125	-54.469695
32458.007812	-55.099280
32460.937500	-55.452874
32463.867188	-54.722141
32466.796875	-54.953211
32469.726562	-55.719411
32472.656250	-55.303752
32475.585938	-55.888066
32478.515625	-55.216911
32481.445312	-55.509952
32484.375000	-55.361998
32487.304688	-54.966794
32490.234375	-54.967834
32493.164062	-55.132941
32496.093750	-54.947800
32499.023438	-54.966719
32501.953125	-55.413313
32504.882812	-54.840221
32507.812500	-54.493197
32510.742188	-53.858186
32513.671875	-55.581190
32516.601562	-54.919298
32519.531250	-55.109591
32522.460938	-54.696626
32525.390625	-56.594781
32528.320312	-57.152748
32531.250000	-55.924161
32534.179688	-54.445133
32537.109375	-53.841173
32540.039062	-54.657366
32542.968750	-54.534178
32545.898438	-55.830698
32548.828125	-55.690291
32551.757812	-55.088346
32554.687500	-54.722705
32557.617188	-55.006057
32560.546875	-54.092511
32563.476562	-54.733181
32566.406250	-54.510808
32569.335938	-53.825141
32572.265625	-54.119089
32575.195312	-54.050437
32578.125000	-54.487194
32581.054688	-55.056661
32583.984375	-55.548083
32586.914062	-55.125603
32589.843750	-55.351546
32592.773438	-55.135204
32595.703125	-55.295722
32598.632812	-55.196238
32601.562500	-55.314838
32604.492188	-55.267751
32607.421875	-54.577629
32610.351562	-54.578643
32613.281250	-55.652375
32616.210938	-55.539628
32619.140625	-54.329951
32622.070312	-54.317346
32625.000000	-54.843945
32627.929688	-54.442618
32630.859375	-54.355149
32633.789062	-53.751163
32636.718750	-54.084710
32639.648438	-54.457241
32642.578125	-54.420526
32645.507812	-54.294095
32648.437500	-54.070889
32651.367188	-53.629350
32654.296875	-55.101691
32657.226562	-54.586552
32660.156250	-53.737531
32663.085938	-53.961664
32666.015625	-55.390748
32668.945312	-55.371643
32671.875000	-55.019788
32674.804688	-56.502510
32677.734375	-55.018801
32680.664062	-55.394686
32683.593750	-56.115704
32686.523438	-55.570615
32689.453125	-55.562570
32692.382812	-56.257310
32695.312500	-56.209248
32698.242188	-55.251924
32701.171875	-55.248197
32704.101562	-55.426226
32707.031250	-55.402659
32709.960938	-54.588595
32712.890625	-54.893880
32715.820312	-55.113784
32718.750000	-55.348942
32721.679688	-54.831277
32724.609375	-55.142208
32727.539062	-54.716658
32730.468750	-54.012904
32733.398438	-54.529444
32736.328125	-54.415241
32739.257812	-54.705727
32742.187500	-54.805463
32745.117188	-55.333184
32748.046875	-56.826261
32750.976562	-55.570790
32753.906250	-55.245731
32756.835938	-55.825829
32759.765625	-55.879982
32762.695312	-54.902025
32765.625000	-54.371035
32768.554688	-54.362370
32771.484375	-54.402274
32774.414062	-55.727617
32777.343750	-55.179261
32780.273438	-54.484431
32783.203125	-54.917972
32786.132812	-54.079894
32789.062500	-55.339441
32791.992188	-54.669391
32794.921875	-54.977984
32797.851562	-55.448059
32800.781250	-55.780269
32803.710938	-54.900460
32806.640625	-55.401704
32809.570312	-54.976677
32812.500000	-54.674427
32815.429688	-55.032088
32818.359375	-55.157609
32821.289062	-55.232281
32824.218750	-55.072994
32827.148438	-54.063298
32830.078125	-53.724147
32833.007812	-55.336699
32835.937500	-54.310906
32838.867188	-54.832378
32841.796875	-55.819553
32844.726562	-55.031468
32847.656250	-55.634187
32850.585938	-55.491922
32853.515625	-56.623221
32856.445312	-56.726700
32859.375000	-55.140642
32862.304688	-55.048493
32865.234375	-55.324278
32868.164062	-56.043665
32871.093750	-56.386424
32874.023438	-54.937155
32876.953125	-54.501742
32879.882812	-55.022499
32882.812500	-55.605113
32885.742188	-54.805949
32888.671875	-54.185370
32891.601562	-54.608739
32894.531250	-56.209693
32897.460938	-55.517674
32900.390625	-54.855619
32903.320312	-54.745587
32906.250000	-54.922088
32909.179688	-55.280281
32912.109375	-55.120504
32915.039062	-53.847161
32917.968750	-53.448139
32920.898438	-53.292256
32923.828125	-53.628560
32926.757812	-53.906787
32929.687500	-55.483195
32932.617188	-56.148245
32935.546875	-54.815994
32938.476562	-54.518224
32941.406250	-54.383346
32944.335938	-55.096126
32947.265625	-54.566498
32950.195312	-53.601048
32953.125000	-54.528843
32956.054688	-55.389551
32958.984375	-54.345596
32961.914062	-53.905951
32964.843750	-54.292142
32967.773438	-54.610895
32970.703125	-54.867631
32973.632812	-55.309938
32976.562500	-54.455958
32979.492188	-53.369648
32982.421875	-53.996436
32985.351562	-55.321213
32988.281250	-55.497954
32991.210938	-55.978331
32994.140625	-54.566158
32997.070312	-54.437182
33000.000000	-55.032225
33002.929688	-55.143235
33005.859375	-55.733303
33008.789062	-55.194276
33011.718750	-54.947667
33014.648438	-54.345952
33017.578125	-54.729301
33020.507812	-54.643366
33023.437500	-54.696832
33026.367188	-54.825103
33029.296875	-55.522511
33032.226562	-55.874045
33035.156250	-54.556559
33038.085938	-54.558832
33041.015625	-54.336899
33043.945312	-54.795838
33046.875000	-54.378768
33049.804688	-54.163151
33052.734375	-54.735525
33055.664062	-56.591027
33058.593750	-56.854980
33061.523438	-55.066505
33064.453125	-54.333605
33067.382812	-54.706071
33070.312500	-55.159244
33073.242188	-54.710228
33076.171875	-55.112848
33079.101562	-54.166891
33082.031250	-54.068920
33084.960938	-54.253732
33087.890625	-54.966989
33090.820312	-54.122474
33093.750000	-54.375707
33096.679688	-54.181146
33099.609375	-55.387564
33102.539062	-54.161536
33105.468750	-54.387478
33108.398438	-54.746823
33111.328125	-54.318039
33114.257812	-54.933545
33117.187500	-55.697887
33120.117188	-55.625513
33123.046875	-54.478916
33125.976562	-54.705493
33128.906250	-54.975919
33131.835938	-54.786786
33134.765625	-54.430979
33137.695312	-55.062132
33140.625000	-54.700952
33143.554688	-55.249647
33146.484375	-55.971826
33149.414062	-54.168215
33152.343750	-55.455843
33155.273438	-54.954542
33158.203125	-54.597558
33161.132812	-54.198334
33164.062500	-54.325743
33166.992188	-54.832558
33169.921875	-55.173333
33172.851562	-54.356941
33175.781250	-53.596530
33178.710938	-53.985343
33181.640625	-54.229701
33184.570312	-54.036318
33187.500000	-54.565796
33190.429688	-54.534052
33193.359375	-54.699511
33196.289062	-54.222006
33199.218750	-55.327363
33202.148438	-55.316921
33205.078125	-55.688502
33208.007812	-55.001055
33210.937500	-55.544261
33213.867188	-55.262128
33216.796875	-55.695515
33219.726562	-55.112186
33222.656250	-54.478018
33225.585938	-54.405893
33228.515625	-53.944787
33231.445312	-54.149373
33234.375000	-54.317297
33237.304688	-54.136616
33240.234375	-54.284312
33243.164062	-55.059699
33246.093750	-53.881814
33249.023438	-54.672812
33251.953125	-54.739460
33254.882812	-54.198944
33257.812500	-53.824143
33260.742188	-55.026320
33263.671875	-54.280805
33266.601562	-53.844137
33269.531250	-53.801102
33272.460938	-54.734712
33275.390625	-54.810750
33278.320312	-53.978492
33281.250000	-54.176381
33284.179688	-54.885174
33287.109375	-55.586606
33290.039062	-54.809292
33292.968750	-55.035739
33295.898438	-55.099797
33298.828125	-55.220360
33301.757812	-54.635298
33304.687500	-55.606961
33307.617188	-54.279895
33310.546875	-55.180861
33313.476562	-54.730636
33316.406250	-54.162975
33319.335938	-55.151923
33322.265625	-55.306446
33325.195312	-55.013056
33328.125000	-55.563609
33331.054688	-55.109301
33333.984375	-53.953709
33336.914062	-54.335312
33339.843750	-54.244223
33342.773438	-54.143806
33345.703125	-54.433715
33348.632812	-54.942830
33351.562500	-54.065001
33354.492188	-54.422180
33357.421875	-54.162154
33360.351562	-54.518756
33363.281250	-55.176163
33366.210938	-54.937489
33369.140625	-55.201967
33372.070312	-54.678594
33375.000000	-55.199037
33377.929688	-54.043192
33380.859375	-54.310307
33383.789062	-55.040346
33386.718750	-54.834853
33389.648438	-54.484623
33392.578125	-54.767662
33395.507812	-54.931776
33398.437500	-54.243551
33401.367188	-54.852616
33404.296875	-54.193694
33407.226562	-53.888372
33410.156250	-54.181950
33413.085938	-54.003791
33416.015625	-54.461263
33418.945312	-55.244945
33421.875000	-55.460722
33424.804688	-54.921843
33427.734375	-54.743039
33430.664062	-54.534411
33433.593750	-55.225820
33436.523438	-55.233534
33439.453125	-55.330906
33442.382812	-55.331270
33445.312500	-54.561079
33448.242188	-54.110076
33451.171875	-53.869551
33454.101562	-53.625014
33457.031250	-54.290014
33459.960938	-53.910092
33462.890625	-54.376559
33465.820312	-54.771607
33468.750000	-54.513076
33471.679688	-54.191734
33474.609375	-54.350597
33477.539062	-53.990628
33480.468750	-54.290776
33483.398438	-54.625017
33486.328125	-54.365495
33489.257812	-54.658401
33492.187500	-54.828586
